#  E (eV)   dos(E)     Int dos(E)
 42.520  0.2640E-83  0.4600E+03
 42.540  0.2640E-83  0.4600E+03
 42.560  0.2640E-83  0.4600E+03
 42.580  0.2640E-83  0.4600E+03
 42.600  0.2640E-83  0.4600E+03
 42.620  0.2640E-83  0.4600E+03
 42.640  0.2640E-83  0.4600E+03
 42.660  0.2640E-83  0.4600E+03
 42.680  0.2640E-83  0.4600E+03
 42.700  0.2640E-83  0.4600E+03
 42.720  0.2640E-83  0.4600E+03
 42.740  0.2640E-83  0.4600E+03
 42.760  0.2640E-83  0.4600E+03
 42.780  0.2640E-83  0.4600E+03
 42.800  0.2640E-83  0.4600E+03
 42.820  0.2640E-83  0.4600E+03
 42.840  0.2640E-83  0.4600E+03
 42.860  0.2640E-83  0.4600E+03
 42.880  0.2640E-83  0.4600E+03
 42.900  0.2640E-83  0.4600E+03
 42.920  0.2640E-83  0.4600E+03
 42.940  0.2640E-83  0.4600E+03
 42.960  0.2640E-83  0.4600E+03
 42.980  0.2640E-83  0.4600E+03
 43.000  0.2640E-83  0.4600E+03
 43.020  0.2640E-83  0.4600E+03
 43.040  0.2640E-83  0.4600E+03
 43.060  0.2640E-83  0.4600E+03
 43.080  0.2640E-83  0.4600E+03
 43.100  0.2640E-83  0.4600E+03
 43.120  0.2640E-83  0.4600E+03
 43.140  0.2640E-83  0.4600E+03
 43.160  0.2640E-83  0.4600E+03
 43.180  0.2640E-83  0.4600E+03
 43.200  0.2640E-83  0.4600E+03
 43.220  0.2640E-83  0.4600E+03
 43.240  0.2640E-83  0.4600E+03
 43.260  0.2640E-83  0.4600E+03
 43.280  0.2640E-83  0.4600E+03
 43.300  0.2640E-83  0.4600E+03
 43.320  0.2640E-83  0.4600E+03
 43.340  0.2640E-83  0.4600E+03
 43.360  0.2640E-83  0.4600E+03
 43.380  0.2640E-83  0.4600E+03
 43.400  0.2640E-83  0.4600E+03
 43.420  0.2640E-83  0.4600E+03
 43.440  0.2640E-83  0.4600E+03
 43.460  0.2640E-83  0.4600E+03
 43.480  0.2640E-83  0.4600E+03
 43.500  0.2640E-83  0.4600E+03
 43.520  0.2640E-83  0.4600E+03
 43.540  0.2640E-83  0.4600E+03
 43.560  0.2640E-83  0.4600E+03
 43.580  0.2640E-83  0.4600E+03
 43.600  0.2640E-83  0.4600E+03
 43.620  0.2640E-83  0.4600E+03
 43.640  0.2640E-83  0.4600E+03
 43.660  0.2640E-83  0.4600E+03
 43.680  0.2640E-83  0.4600E+03
 43.700  0.2640E-83  0.4600E+03
 43.720  0.2640E-83  0.4600E+03
 43.740  0.2640E-83  0.4600E+03
 43.760  0.2640E-83  0.4600E+03
 43.780  0.2640E-83  0.4600E+03
 43.800  0.2640E-83  0.4600E+03
 43.820  0.2640E-83  0.4600E+03
 43.840  0.2640E-83  0.4600E+03
 43.860  0.2640E-83  0.4600E+03
 43.880  0.2640E-83  0.4600E+03
 43.900  0.2640E-83  0.4600E+03
 43.920  0.2640E-83  0.4600E+03
 43.940  0.2640E-83  0.4600E+03
 43.960  0.2640E-83  0.4600E+03
 43.980  0.2640E-83  0.4600E+03
 44.000  0.2640E-83  0.4600E+03
 44.020  0.2640E-83  0.4600E+03
 44.040  0.2640E-83  0.4600E+03
 44.060  0.2640E-83  0.4600E+03
 44.080  0.2640E-83  0.4600E+03
 44.100  0.2640E-83  0.4600E+03
 44.120  0.2640E-83  0.4600E+03
 44.140  0.2640E-83  0.4600E+03
 44.160  0.2640E-83  0.4600E+03
 44.180  0.2640E-83  0.4600E+03
 44.200  0.2640E-83  0.4600E+03
 44.220  0.2640E-83  0.4600E+03
 44.240  0.2640E-83  0.4600E+03
 44.260  0.2640E-83  0.4600E+03
 44.280  0.2640E-83  0.4600E+03
 44.300  0.2640E-83  0.4600E+03
 44.320  0.2640E-83  0.4600E+03
 44.340  0.2640E-83  0.4600E+03
 44.360  0.2640E-83  0.4600E+03
 44.380  0.2640E-83  0.4600E+03
 44.400  0.2640E-83  0.4600E+03
 44.420  0.2640E-83  0.4600E+03
 44.440  0.2640E-83  0.4600E+03
 44.460  0.2640E-83  0.4600E+03
 44.480  0.2640E-83  0.4600E+03
 44.500  0.2640E-83  0.4600E+03
 44.520  0.2640E-83  0.4600E+03
 44.540  0.2640E-83  0.4600E+03
 44.560  0.2640E-83  0.4600E+03
 44.580  0.2640E-83  0.4600E+03
 44.600  0.2640E-83  0.4600E+03
 44.620  0.2640E-83  0.4600E+03
 44.640  0.2640E-83  0.4600E+03
 44.660  0.2640E-83  0.4600E+03
 44.680  0.2640E-83  0.4600E+03
 44.700  0.2640E-83  0.4600E+03
 44.720  0.2640E-83  0.4600E+03
 44.740  0.2640E-83  0.4600E+03
 44.760  0.2640E-83  0.4600E+03
 44.780  0.2640E-83  0.4600E+03
 44.800  0.2640E-83  0.4600E+03
 44.820  0.2640E-83  0.4600E+03
 44.840  0.2640E-83  0.4600E+03
 44.860  0.2640E-83  0.4600E+03
 44.880  0.2640E-83  0.4600E+03
 44.900  0.2640E-83  0.4600E+03
 44.920  0.2640E-83  0.4600E+03
 44.940  0.2640E-83  0.4600E+03
 44.960  0.2640E-83  0.4600E+03
 44.980  0.2640E-83  0.4600E+03
 45.000  0.2640E-83  0.4600E+03
 45.020  0.2640E-83  0.4600E+03
 45.040  0.2640E-83  0.4600E+03
 45.060  0.2640E-83  0.4600E+03
 45.080  0.2640E-83  0.4600E+03
 45.100  0.2640E-83  0.4600E+03
 45.120  0.2640E-83  0.4600E+03
 45.140  0.2640E-83  0.4600E+03
 45.160  0.2640E-83  0.4600E+03
 45.180  0.2640E-83  0.4600E+03
 45.200  0.2640E-83  0.4600E+03
 45.220  0.2640E-83  0.4600E+03
 45.240  0.2640E-83  0.4600E+03
 45.260  0.2640E-83  0.4600E+03
 45.280  0.2640E-83  0.4600E+03
 45.300  0.2640E-83  0.4600E+03
 45.320  0.2640E-83  0.4600E+03
 45.340  0.2640E-83  0.4600E+03
 45.360  0.2640E-83  0.4600E+03
 45.380  0.2640E-83  0.4600E+03
 45.400  0.2640E-83  0.4600E+03
 45.420  0.2640E-83  0.4600E+03
 45.440  0.2640E-83  0.4600E+03
 45.460  0.2640E-83  0.4600E+03
 45.480  0.2640E-83  0.4600E+03
 45.500  0.2640E-83  0.4600E+03
 45.520  0.2640E-83  0.4600E+03
 45.540  0.2640E-83  0.4600E+03
 45.560  0.2640E-83  0.4600E+03
 45.580  0.2640E-83  0.4600E+03
 45.600  0.2640E-83  0.4600E+03
 45.620  0.2640E-83  0.4600E+03
 45.640  0.2640E-83  0.4600E+03
 45.660  0.2640E-83  0.4600E+03
 45.680  0.2640E-83  0.4600E+03
 45.700  0.2640E-83  0.4600E+03
 45.720  0.2640E-83  0.4600E+03
 45.740  0.2640E-83  0.4600E+03
 45.760  0.2640E-83  0.4600E+03
 45.780  0.2640E-83  0.4600E+03
 45.800  0.2640E-83  0.4600E+03
 45.820  0.2640E-83  0.4600E+03
 45.840  0.2640E-83  0.4600E+03
 45.860  0.2640E-83  0.4600E+03
 45.880  0.2640E-83  0.4600E+03
 45.900  0.2640E-83  0.4600E+03
 45.920  0.2640E-83  0.4600E+03
 45.940  0.2640E-83  0.4600E+03
 45.960  0.2640E-83  0.4600E+03
 45.980  0.2640E-83  0.4600E+03
 46.000  0.2640E-83  0.4600E+03
 46.020  0.2640E-83  0.4600E+03
 46.040  0.2640E-83  0.4600E+03
 46.060  0.2640E-83  0.4600E+03
 46.080  0.2640E-83  0.4600E+03
 46.100  0.2640E-83  0.4600E+03
 46.120  0.2640E-83  0.4600E+03
 46.140  0.2640E-83  0.4600E+03
 46.160  0.2640E-83  0.4600E+03
 46.180  0.2640E-83  0.4600E+03
 46.200  0.2640E-83  0.4600E+03
 46.220  0.2640E-83  0.4600E+03
 46.240  0.2640E-83  0.4600E+03
 46.260  0.2640E-83  0.4600E+03
 46.280  0.2640E-83  0.4600E+03
 46.300  0.2640E-83  0.4600E+03
 46.320  0.2640E-83  0.4600E+03
 46.340  0.2640E-83  0.4600E+03
 46.360  0.2640E-83  0.4600E+03
 46.380  0.2640E-83  0.4600E+03
 46.400  0.2640E-83  0.4600E+03
 46.420  0.2640E-83  0.4600E+03
 46.440  0.2640E-83  0.4600E+03
 46.460  0.2640E-83  0.4600E+03
 46.480  0.2640E-83  0.4600E+03
 46.500  0.2640E-83  0.4600E+03
 46.520  0.2640E-83  0.4600E+03
 46.540  0.2640E-83  0.4600E+03
 46.560  0.2640E-83  0.4600E+03
 46.580  0.2640E-83  0.4600E+03
 46.600  0.2640E-83  0.4600E+03
 46.620  0.2640E-83  0.4600E+03
 46.640  0.2640E-83  0.4600E+03
 46.660  0.2640E-83  0.4600E+03
 46.680  0.2640E-83  0.4600E+03
 46.700  0.2640E-83  0.4600E+03
 46.720  0.2640E-83  0.4600E+03
 46.740  0.2640E-83  0.4600E+03
 46.760  0.2640E-83  0.4600E+03
 46.780  0.2640E-83  0.4600E+03
 46.800  0.2640E-83  0.4600E+03
 46.820  0.2640E-83  0.4600E+03
 46.840  0.2640E-83  0.4600E+03
 46.860  0.2640E-83  0.4600E+03
 46.880  0.2640E-83  0.4600E+03
 46.900  0.2640E-83  0.4600E+03
 46.920  0.2640E-83  0.4600E+03
 46.940  0.2640E-83  0.4600E+03
 46.960  0.2640E-83  0.4600E+03
 46.980  0.2640E-83  0.4600E+03
 47.000  0.2640E-83  0.4600E+03
 47.020  0.2640E-83  0.4600E+03
 47.040  0.2640E-83  0.4600E+03
 47.060  0.2640E-83  0.4600E+03
 47.080  0.2640E-83  0.4600E+03
 47.100  0.2640E-83  0.4600E+03
 47.120  0.2640E-83  0.4600E+03
 47.140  0.2640E-83  0.4600E+03
 47.160  0.2640E-83  0.4600E+03
 47.180  0.2640E-83  0.4600E+03
 47.200  0.2640E-83  0.4600E+03
 47.220  0.2640E-83  0.4600E+03
 47.240  0.2640E-83  0.4600E+03
 47.260  0.2640E-83  0.4600E+03
 47.280  0.2640E-83  0.4600E+03
 47.300  0.2640E-83  0.4600E+03
 47.320  0.2640E-83  0.4600E+03
 47.340  0.2640E-83  0.4600E+03
 47.360  0.2640E-83  0.4600E+03
 47.380  0.2640E-83  0.4600E+03
 47.400  0.2640E-83  0.4600E+03
 47.420  0.2640E-83  0.4600E+03
 47.440  0.2640E-83  0.4600E+03
 47.460  0.2640E-83  0.4600E+03
 47.480  0.2640E-83  0.4600E+03
 47.500  0.2640E-83  0.4600E+03
 47.520  0.2640E-83  0.4600E+03
 47.540  0.2640E-83  0.4600E+03
 47.560  0.2640E-83  0.4600E+03
 47.580  0.2640E-83  0.4600E+03
 47.600  0.2640E-83  0.4600E+03
 47.620  0.2640E-83  0.4600E+03
 47.640  0.2640E-83  0.4600E+03
 47.660  0.2640E-83  0.4600E+03
 47.680  0.2640E-83  0.4600E+03
 47.700  0.2640E-83  0.4600E+03
 47.720  0.2640E-83  0.4600E+03
 47.740  0.2640E-83  0.4600E+03
 47.760  0.2640E-83  0.4600E+03
 47.780  0.2640E-83  0.4600E+03
 47.800  0.2640E-83  0.4600E+03
 47.820  0.2640E-83  0.4600E+03
 47.840  0.2640E-83  0.4600E+03
 47.860  0.2640E-83  0.4600E+03
 47.880  0.2640E-83  0.4600E+03
 47.900  0.2640E-83  0.4600E+03
 47.920  0.2640E-83  0.4600E+03
 47.940  0.2640E-83  0.4600E+03
 47.960  0.2640E-83  0.4600E+03
 47.980  0.2640E-83  0.4600E+03
 48.000  0.2640E-83  0.4600E+03
 48.020  0.2640E-83  0.4600E+03
 48.040  0.2640E-83  0.4600E+03
 48.060  0.2640E-83  0.4600E+03
 48.080  0.2640E-83  0.4600E+03
 48.100  0.2640E-83  0.4600E+03
 48.120  0.2640E-83  0.4600E+03
 48.140  0.2640E-83  0.4600E+03
 48.160  0.2640E-83  0.4600E+03
 48.180  0.2640E-83  0.4600E+03
 48.200  0.2640E-83  0.4600E+03
 48.220  0.2640E-83  0.4600E+03
 48.240  0.2640E-83  0.4600E+03
 48.260  0.2640E-83  0.4600E+03
 48.280  0.2640E-83  0.4600E+03
 48.300  0.2640E-83  0.4600E+03
 48.320  0.2640E-83  0.4600E+03
 48.340  0.2640E-83  0.4600E+03
 48.360  0.2640E-83  0.4600E+03
 48.380  0.2640E-83  0.4600E+03
 48.400  0.2640E-83  0.4600E+03
 48.420  0.2640E-83  0.4600E+03
 48.440  0.2640E-83  0.4600E+03
 48.460  0.2640E-83  0.4600E+03
 48.480  0.2640E-83  0.4600E+03
 48.500  0.2640E-83  0.4600E+03
 48.520  0.2640E-83  0.4600E+03
 48.540  0.2640E-83  0.4600E+03
 48.560  0.2640E-83  0.4600E+03
 48.580  0.2640E-83  0.4600E+03
 48.600  0.2640E-83  0.4600E+03
 48.620  0.2640E-83  0.4600E+03
 48.640  0.2640E-83  0.4600E+03
 48.660  0.2640E-83  0.4600E+03
 48.680  0.2640E-83  0.4600E+03
 48.700  0.2640E-83  0.4600E+03
 48.720  0.2640E-83  0.4600E+03
 48.740  0.2640E-83  0.4600E+03
 48.760  0.2640E-83  0.4600E+03
 48.780  0.2640E-83  0.4600E+03
 48.800  0.2640E-83  0.4600E+03
 48.820  0.2640E-83  0.4600E+03
 48.840  0.2640E-83  0.4600E+03
 48.860  0.2640E-83  0.4600E+03
 48.880  0.2640E-83  0.4600E+03
 48.900  0.2640E-83  0.4600E+03
 48.920  0.2640E-83  0.4600E+03
 48.940  0.2640E-83  0.4600E+03
 48.960  0.2640E-83  0.4600E+03
 48.980  0.2640E-83  0.4600E+03
 49.000  0.2640E-83  0.4600E+03
 49.020  0.2640E-83  0.4600E+03
 49.040  0.2640E-83  0.4600E+03
 49.060  0.2640E-83  0.4600E+03
 49.080  0.2640E-83  0.4600E+03
 49.100  0.2640E-83  0.4600E+03
 49.120  0.2640E-83  0.4600E+03
 49.140  0.2640E-83  0.4600E+03
 49.160  0.2640E-83  0.4600E+03
 49.180  0.2640E-83  0.4600E+03
 49.200  0.2640E-83  0.4600E+03
 49.220  0.2640E-83  0.4600E+03
 49.240  0.2640E-83  0.4600E+03
 49.260  0.2640E-83  0.4600E+03
 49.280  0.2640E-83  0.4600E+03
 49.300  0.2640E-83  0.4600E+03
 49.320  0.2640E-83  0.4600E+03
 49.340  0.2640E-83  0.4600E+03
 49.360  0.2640E-83  0.4600E+03
 49.380  0.2640E-83  0.4600E+03
 49.400  0.2640E-83  0.4600E+03
 49.420  0.2640E-83  0.4600E+03
 49.440  0.2640E-83  0.4600E+03
 49.460  0.2640E-83  0.4600E+03
 49.480  0.2640E-83  0.4600E+03
 49.500  0.2640E-83  0.4600E+03
 49.520  0.2640E-83  0.4600E+03
 49.540  0.2640E-83  0.4600E+03
 49.560  0.2640E-83  0.4600E+03
 49.580  0.2640E-83  0.4600E+03
 49.600  0.2640E-83  0.4600E+03
 49.620  0.2640E-83  0.4600E+03
 49.640  0.2640E-83  0.4600E+03
 49.660  0.2640E-83  0.4600E+03
 49.680  0.2640E-83  0.4600E+03
 49.700  0.2640E-83  0.4600E+03
 49.720  0.2640E-83  0.4600E+03
 49.740  0.2640E-83  0.4600E+03
 49.760  0.2640E-83  0.4600E+03
 49.780  0.2640E-83  0.4600E+03
 49.800  0.2640E-83  0.4600E+03
 49.820  0.2640E-83  0.4600E+03
 49.840  0.2640E-83  0.4600E+03
 49.860  0.2640E-83  0.4600E+03
 49.880  0.2640E-83  0.4600E+03
 49.900  0.2640E-83  0.4600E+03
 49.920  0.2640E-83  0.4600E+03
 49.940  0.2640E-83  0.4600E+03
 49.960  0.2640E-83  0.4600E+03
 49.980  0.2640E-83  0.4600E+03
 50.000  0.2640E-83  0.4600E+03
